row_row__id,row_row__uuid,row_row__position,row_row__address,row_draw_date,row_winning_numbers,row_multiplier
row-zt73_9h6m.aqbp,00000000-0000-0000-80DB-EFAAE5AEF65C,0,https://data.ny.gov/resource/d6yy-54nr/row-zt73_9h6m.aqbp,2017-08-23T00:00:00,06 07 16 23 26 04,4
row-anyb~bnbf.exxs,00000000-0000-0000-1EA8-D1FDC492822F,0,https://data.ny.gov/resource/d6yy-54nr/row-anyb~bnbf.exxs,2017-08-19T00:00:00,17 19 39 43 68 13,4
row-kunz_bmx3~etps,00000000-0000-0000-B5D8-8DBF4F070473,0,https://data.ny.gov/resource/d6yy-54nr/row-kunz_bmx3~etps,2017-08-16T00:00:00,09 15 43 60 64 04,3
row-wv2w.pnsu-m4hq,00000000-0000-0000-9B7D-89C7FCA5E5B3,0,https://data.ny.gov/resource/d6yy-54nr/row-wv2w.pnsu-m4hq,2017-08-12T00:00:00,20 24 26 35 49 19,2
row-cnjq~beaw_cv6g,00000000-0000-0000-D5CB-055C793AF6E6,0,https://data.ny.gov/resource/d6yy-54nr/row-cnjq~beaw_cv6g,2017-08-09T00:00:00,12 30 36 47 62 09,4
row-x5z8~uqrs_bbp8,00000000-0000-0000-8F75-BEC09E79CDCD,0,https://data.ny.gov/resource/d6yy-54nr/row-x5z8~uqrs_bbp8,2017-08-05T00:00:00,11 21 28 33 45 11,2
row-z54f-kh9n-6zqy,00000000-0000-0000-506D-8D45EDC9E4CA,0,https://data.ny.gov/resource/d6yy-54nr/row-z54f-kh9n-6zqy,2017-08-02T00:00:00,01 16 54 63 69 18,3
row-mb5r_4evc~fiaa,00000000-0000-0000-FC33-88B9A72E3F16,0,https://data.ny.gov/resource/d6yy-54nr/row-mb5r_4evc~fiaa,2017-07-29T00:00:00,01 28 40 45 48 12,2
row-hnxu.vp95.s8e8,00000000-0000-0000-96D7-7A36102CB8E8,0,https://data.ny.gov/resource/d6yy-54nr/row-hnxu.vp95.s8e8,2017-07-26T00:00:00,07 19 21 42 69 12,2
row-kga9-kffe~ts63,00000000-0000-0000-D7EB-3C9739C24C13,0,https://data.ny.gov/resource/d6yy-54nr/row-kga9-kffe~ts63,2017-07-22T00:00:00,05 32 44 53 60 09,3
row-4y98~kk7z_s232,00000000-0000-0000-20CA-917EF42BD8A6,0,https://data.ny.gov/resource/d6yy-54nr/row-4y98~kk7z_s232,2017-07-19T00:00:00,50 51 59 61 63 04,5
row-6n8p~g6di-jw59,00000000-0000-0000-E21E-145C732B0E58,0,https://data.ny.gov/resource/d6yy-54nr/row-6n8p~g6di-jw59,2017-07-15T00:00:00,09 40 63 64 66 17,2
row-cutx_kpzm~trhm,00000000-0000-0000-09B2-400796D4F86D,0,https://data.ny.gov/resource/d6yy-54nr/row-cutx_kpzm~trhm,2017-07-12T00:00:00,01 02 18 23 61 09,2
row-x3s9_ybub-ygke,00000000-0000-0000-15E1-7CA1574A9843,0,https://data.ny.gov/resource/d6yy-54nr/row-x3s9_ybub-ygke,2017-07-08T00:00:00,08 10 29 40 59 26,2
row-q4wd.cudr_kzvq,00000000-0000-0000-05D1-9B3DF5572F5E,0,https://data.ny.gov/resource/d6yy-54nr/row-q4wd.cudr_kzvq,2017-07-05T00:00:00,04 09 16 54 68 21,2
row-wwj7-twea-hx8a,00000000-0000-0000-176B-6A9D8B453D29,0,https://data.ny.gov/resource/d6yy-54nr/row-wwj7-twea-hx8a,2017-07-01T00:00:00,19 42 45 48 53 16,3
row-fwct-hm9u~c3ba,00000000-0000-0000-79EE-63C0608116F5,0,https://data.ny.gov/resource/d6yy-54nr/row-fwct-hm9u~c3ba,2017-06-28T00:00:00,29 37 46 53 68 08,2
row-dmnn.msvx.2p5u,00000000-0000-0000-B783-2B7CAC14E204,0,https://data.ny.gov/resource/d6yy-54nr/row-dmnn.msvx.2p5u,2017-06-24T00:00:00,10 22 32 36 58 10,4
row-qpct~unbv.3hfw,00000000-0000-0000-294E-6BB8774B73B0,0,https://data.ny.gov/resource/d6yy-54nr/row-qpct~unbv.3hfw,2017-06-21T00:00:00,14 46 61 65 68 13,2
row-4ade.444s_rcpc,00000000-0000-0000-3C47-87AA68FA5322,0,https://data.ny.gov/resource/d6yy-54nr/row-4ade.444s_rcpc,2017-06-17T00:00:00,10 13 32 53 62 21,2
row-bivh~a6g9_qzck,00000000-0000-0000-3CD7-C74B93D8D90C,0,https://data.ny.gov/resource/d6yy-54nr/row-bivh~a6g9_qzck,2017-06-14T00:00:00,05 22 43 57 63 24,2
row-h26x.g2gz_9px6,00000000-0000-0000-5613-5B5F70A08997,0,https://data.ny.gov/resource/d6yy-54nr/row-h26x.g2gz_9px6,2017-06-07T00:00:00,05 21 57 66 69 13,3
row-862x.5h56_vf6i,00000000-0000-0000-CE75-148753583942,0,https://data.ny.gov/resource/d6yy-54nr/row-862x.5h56_vf6i,2017-06-03T00:00:00,03 09 21 41 54 25,4
row-peb6.taw6-8g9h,00000000-0000-0000-E5AC-1DC5BC32FB61,0,https://data.ny.gov/resource/d6yy-54nr/row-peb6.taw6-8g9h,2017-05-31T00:00:00,04 33 39 46 60 06,2
row-5n8y~ahvr.qdsd,00000000-0000-0000-AE22-5910A0517FD5,0,https://data.ny.gov/resource/d6yy-54nr/row-5n8y~ahvr.qdsd,2017-05-27T00:00:00,05 10 28 55 67 09,3
row-umzt.zpgu_3dpz,00000000-0000-0000-BBEE-28FF2AABD3DC,0,https://data.ny.gov/resource/d6yy-54nr/row-umzt.zpgu_3dpz,2017-05-24T00:00:00,28 32 33 38 62 15,2
row-s86n.pzi9~z7sj,00000000-0000-0000-7BFB-C5C583DDEFB0,0,https://data.ny.gov/resource/d6yy-54nr/row-s86n.pzi9~z7sj,2017-05-20T00:00:00,05 22 45 47 54 03,2
row-vwz5.crf4~nuhc,00000000-0000-0000-0F2B-A6F1B47FB7A1,0,https://data.ny.gov/resource/d6yy-54nr/row-vwz5.crf4~nuhc,2017-05-17T00:00:00,04 11 39 45 48 09,3
row-iz86_7ef5-9fy7,00000000-0000-0000-C9F9-905AE5962153,0,https://data.ny.gov/resource/d6yy-54nr/row-iz86_7ef5-9fy7,2017-05-13T00:00:00,17 20 32 63 68 19,5
row-ehxp-s3kk_3cdp,00000000-0000-0000-FA8A-89395F3A95F6,0,https://data.ny.gov/resource/d6yy-54nr/row-ehxp-s3kk_3cdp,2017-05-10T00:00:00,29 31 46 56 62 08,2
row-hycj_7f7a-q22u,00000000-0000-0000-FB7B-4D97044C51DE,0,https://data.ny.gov/resource/d6yy-54nr/row-hycj_7f7a-q22u,2017-05-06T00:00:00,11 21 31 41 59 21,3
row-g7xe_wj33.3ts9,00000000-0000-0000-5CB8-61F8F5A0F10E,0,https://data.ny.gov/resource/d6yy-54nr/row-g7xe_wj33.3ts9,2017-05-03T00:00:00,17 18 49 59 66 09,2
row-h294_wdxg~ufxq,00000000-0000-0000-68AE-67E387D7D10C,0,https://data.ny.gov/resource/d6yy-54nr/row-h294_wdxg~ufxq,2017-04-29T00:00:00,22 23 24 45 62 05,2
row-n28v_qgsk.ahk7,00000000-0000-0000-27F1-0DF1E876EABF,0,https://data.ny.gov/resource/d6yy-54nr/row-n28v_qgsk.ahk7,2017-04-26T00:00:00,01 15 18 26 51 26,4
row-2dgr-u47d.3wew,00000000-0000-0000-92E8-DE57600DF8A6,0,https://data.ny.gov/resource/d6yy-54nr/row-2dgr-u47d.3wew,2017-04-22T00:00:00,21 39 41 48 63 06,3
row-usun~udhy-4eep,00000000-0000-0000-60F5-6E1E01C3347D,0,https://data.ny.gov/resource/d6yy-54nr/row-usun~udhy-4eep,2017-04-19T00:00:00,01 19 37 40 52 15,3
row-pscw~f55h_eszx,00000000-0000-0000-600E-A4BC74A7D275,0,https://data.ny.gov/resource/d6yy-54nr/row-pscw~f55h_eszx,2017-04-15T00:00:00,05 22 26 45 61 13,3
row-ek4w_vz4z-s6fi,00000000-0000-0000-73FA-84692E95F1AF,0,https://data.ny.gov/resource/d6yy-54nr/row-ek4w_vz4z-s6fi,2017-04-12T00:00:00,08 14 61 63 68 24,2
row-j6n9~4anc~7k5d,00000000-0000-0000-6E08-02C9A3AB35D4,0,https://data.ny.gov/resource/d6yy-54nr/row-j6n9~4anc~7k5d,2017-04-08T00:00:00,23 36 51 53 60 15,2
row-8cyc.uebx.is4g,00000000-0000-0000-EDD4-4BFCE362E06D,0,https://data.ny.gov/resource/d6yy-54nr/row-8cyc.uebx.is4g,2017-04-05T00:00:00,08 20 46 53 54 13,2
row-d8bx.rxgg~ym7s,00000000-0000-0000-B426-A4723DC5CEE9,0,https://data.ny.gov/resource/d6yy-54nr/row-d8bx.rxgg~ym7s,2017-04-01T00:00:00,09 32 36 44 65 01,3
row-n6vb.6esp~7dd2,00000000-0000-0000-549F-B25521B7781E,0,https://data.ny.gov/resource/d6yy-54nr/row-n6vb.6esp~7dd2,2017-03-29T00:00:00,08 15 31 36 62 11,3
row-rwnr~wq4y.szk8,00000000-0000-0000-AD3C-E32EE0DD2D20,0,https://data.ny.gov/resource/d6yy-54nr/row-rwnr~wq4y.szk8,2017-03-25T00:00:00,18 31 32 45 48 16,4
row-aiyh~ewyz-wwpg,00000000-0000-0000-DEE4-8120D2810805,0,https://data.ny.gov/resource/d6yy-54nr/row-aiyh~ewyz-wwpg,2017-03-22T00:00:00,02 09 27 29 42 09,2
row-dnf2_5acd_54c6,00000000-0000-0000-7703-E1489D5CBB19,0,https://data.ny.gov/resource/d6yy-54nr/row-dnf2_5acd_54c6,2017-03-18T00:00:00,13 25 44 54 67 05,3
row-izkj_5sdm_76zd,00000000-0000-0000-F5DD-E1C6FB9C77AF,0,https://data.ny.gov/resource/d6yy-54nr/row-izkj_5sdm_76zd,2017-03-15T00:00:00,16 30 41 48 53 16,3
row-9e6t_tic8-jbiw,00000000-0000-0000-85A5-A9C5A29B531E,0,https://data.ny.gov/resource/d6yy-54nr/row-9e6t_tic8-jbiw,2017-03-11T00:00:00,01 26 41 50 57 11,2
row-6s94_2pg6_9tzu,00000000-0000-0000-23DB-928E172980B2,0,https://data.ny.gov/resource/d6yy-54nr/row-6s94_2pg6_9tzu,2017-03-08T00:00:00,23 33 42 46 59 04,2
row-gu8d-wnyf-kv8v,00000000-0000-0000-20FA-F058B852468E,0,https://data.ny.gov/resource/d6yy-54nr/row-gu8d-wnyf-kv8v,2017-03-04T00:00:00,02 18 19 22 63 19,3
row-hga8.xsk6_ptum,00000000-0000-0000-ACFF-29EEE7002F0F,0,https://data.ny.gov/resource/d6yy-54nr/row-hga8.xsk6_ptum,2017-03-01T00:00:00,10 16 40 52 55 17,10
row-uh8m-x8ut.2w7q,00000000-0000-0000-1F13-673456F651AD,0,https://data.ny.gov/resource/d6yy-54nr/row-uh8m-x8ut.2w7q,2017-02-25T00:00:00,06 32 47 62 65 19,2
row-gpqf-8kcu.t8qx,00000000-0000-0000-ED67-2F282F67560D,0,https://data.ny.gov/resource/d6yy-54nr/row-gpqf-8kcu.t8qx,2017-02-22T00:00:00,10 13 28 52 61 02,2
row-89v9~airf.9382,00000000-0000-0000-2473-CE595E7160AE,0,https://data.ny.gov/resource/d6yy-54nr/row-89v9~airf.9382,2017-02-18T00:00:00,03 07 09 31 33 20,3
row-xtde.v4gu.vhv7,00000000-0000-0000-D2D3-AD5631A98298,0,https://data.ny.gov/resource/d6yy-54nr/row-xtde.v4gu.vhv7,2017-02-15T00:00:00,05 28 33 38 42 19,2
row-dfuw.xsnt.vr2p,00000000-0000-0000-0635-76218071F68B,0,https://data.ny.gov/resource/d6yy-54nr/row-dfuw.xsnt.vr2p,2017-02-11T00:00:00,05 09 17 37 64 02,2
row-7ehg.3ebt~wwuk,00000000-0000-0000-C6C3-2D0B8878781B,0,https://data.ny.gov/resource/d6yy-54nr/row-7ehg.3ebt~wwuk,2017-02-08T00:00:00,14 20 42 49 66 05,2
row-ecs9_ieqn-yrit,00000000-0000-0000-FAF9-ADED447A8BFF,0,https://data.ny.gov/resource/d6yy-54nr/row-ecs9_ieqn-yrit,2017-02-04T00:00:00,06 13 16 17 52 25,3
row-bc7p.wrw6-wvah,00000000-0000-0000-DBC3-C608CF7E369E,0,https://data.ny.gov/resource/d6yy-54nr/row-bc7p.wrw6-wvah,2017-02-01T00:00:00,09 43 57 60 64 10,2
row-5fx9-kgur~nntc,00000000-0000-0000-6341-3420EF4AA80C,0,https://data.ny.gov/resource/d6yy-54nr/row-5fx9-kgur~nntc,2017-01-28T00:00:00,12 20 39 49 69 17,2
row-pdyw~3f57~psan,00000000-0000-0000-48EE-8F61F4BAE539,0,https://data.ny.gov/resource/d6yy-54nr/row-pdyw~3f57~psan,2017-01-25T00:00:00,18 28 62 66 68 22,2
row-2ikz~dxn3.b9hb,00000000-0000-0000-EB3D-C21E5A9EFB7C,0,https://data.ny.gov/resource/d6yy-54nr/row-2ikz~dxn3.b9hb,2017-01-21T00:00:00,23 25 45 52 67 02,2
row-kdup_yqhk-78d6,00000000-0000-0000-F474-4944467E2C8C,0,https://data.ny.gov/resource/d6yy-54nr/row-kdup_yqhk-78d6,2017-01-18T00:00:00,09 40 41 53 58 12,2
row-up8w.krcf_mewz,00000000-0000-0000-37EE-8E32F51A3D9F,0,https://data.ny.gov/resource/d6yy-54nr/row-up8w.krcf_mewz,2017-01-14T00:00:00,23 55 59 64 69 13,5
row-kb2a~zuyt-ria8,00000000-0000-0000-43D6-FD94D40A8CE5,0,https://data.ny.gov/resource/d6yy-54nr/row-kb2a~zuyt-ria8,2017-01-11T00:00:00,01 03 13 16 43 24,2
row-xihb.7qxs~6bse,00000000-0000-0000-30A0-B3EA41BDAF51,0,https://data.ny.gov/resource/d6yy-54nr/row-xihb.7qxs~6bse,2017-01-07T00:00:00,03 12 24 37 63 10,2
row-n65b~yh5s~jnx5,00000000-0000-0000-9153-5261DDA2EEF3,0,https://data.ny.gov/resource/d6yy-54nr/row-n65b~yh5s~jnx5,2017-01-04T00:00:00,16 17 29 41 42 04,3
row-jcv2.v7ee.w4cm,00000000-0000-0000-9E4E-5CD124D8ACC0,0,https://data.ny.gov/resource/d6yy-54nr/row-jcv2.v7ee.w4cm,2016-12-31T00:00:00,01 03 28 57 67 09,2
row-mfqs_8ese_ehr4,00000000-0000-0000-E13C-3C772580E366,0,https://data.ny.gov/resource/d6yy-54nr/row-mfqs_8ese_ehr4,2016-12-28T00:00:00,16 23 30 44 58 04,2
row-75f6_gcr7_kk2c,00000000-0000-0000-7004-6CF18B50DA57,0,https://data.ny.gov/resource/d6yy-54nr/row-75f6_gcr7_kk2c,2016-12-24T00:00:00,28 38 42 51 52 21,2
row-e5x2_wtws_p8gw,00000000-0000-0000-8138-F48309668AF7,0,https://data.ny.gov/resource/d6yy-54nr/row-e5x2_wtws_p8gw,2016-12-21T00:00:00,25 33 40 54 68 03,5
row-p4r8_tiam~my7r,00000000-0000-0000-863A-757EECA6D146,0,https://data.ny.gov/resource/d6yy-54nr/row-p4r8_tiam~my7r,2016-12-17T00:00:00,01 08 16 40 48 10,2
row-i8iw-knv9_8ik2,00000000-0000-0000-8944-FBE2E4EA59CF,0,https://data.ny.gov/resource/d6yy-54nr/row-i8iw-knv9_8ik2,2016-12-14T00:00:00,18 26 37 39 66 15,3
row-5qby_tuxx_j5eu,00000000-0000-0000-06A0-8FC9F9BC3C6A,0,https://data.ny.gov/resource/d6yy-54nr/row-5qby_tuxx_j5eu,2016-12-10T00:00:00,12 21 32 44 66 15,2
row-jxeh_ch62_96ue,00000000-0000-0000-E6EB-A5CFF5DE973C,0,https://data.ny.gov/resource/d6yy-54nr/row-jxeh_ch62_96ue,2016-12-07T00:00:00,41 48 49 53 64 20,2
row-2hrw_nk8q-6spr,00000000-0000-0000-681E-5550089B9DE8,0,https://data.ny.gov/resource/d6yy-54nr/row-2hrw_nk8q-6spr,2016-12-03T00:00:00,08 10 26 27 33 22,2
row-6yr9_7pd3_pygy,00000000-0000-0000-2366-41A4123CA5F2,0,https://data.ny.gov/resource/d6yy-54nr/row-6yr9_7pd3_pygy,2016-11-30T00:00:00,03 14 18 25 45 07,2
row-qmgq~2k5v~g3kj,00000000-0000-0000-08C8-926A3D1AF05C,0,https://data.ny.gov/resource/d6yy-54nr/row-qmgq~2k5v~g3kj,2016-11-26T00:00:00,17 19 21 37 44 16,2
row-w2vt~i9b6-hcc5,00000000-0000-0000-D22A-40697F4B6F76,0,https://data.ny.gov/resource/d6yy-54nr/row-w2vt~i9b6-hcc5,2016-11-23T00:00:00,07 32 41 47 61 03,2
row-yk3a~62ur_tn3q,00000000-0000-0000-2D19-CAD95B284EC2,0,https://data.ny.gov/resource/d6yy-54nr/row-yk3a~62ur_tn3q,2016-11-19T00:00:00,16 24 28 43 61 21,2
row-wwqd-4sa4.z9ae,00000000-0000-0000-AC35-98F8E44D9613,0,https://data.ny.gov/resource/d6yy-54nr/row-wwqd-4sa4.z9ae,2016-11-16T00:00:00,28 41 61 63 65 07,2
row-sbna.5htt.eapp,00000000-0000-0000-9431-1539943CEB10,0,https://data.ny.gov/resource/d6yy-54nr/row-sbna.5htt.eapp,2016-11-12T00:00:00,08 17 20 27 52 24,2
row-w3un~fryp~kjmc,00000000-0000-0000-CBB4-401F1A3B21AC,0,https://data.ny.gov/resource/d6yy-54nr/row-w3un~fryp~kjmc,2016-11-09T00:00:00,01 25 28 31 54 02,2
row-wi65~zccj~ze2q,00000000-0000-0000-487A-1B5579A89F41,0,https://data.ny.gov/resource/d6yy-54nr/row-wi65~zccj~ze2q,2016-11-05T00:00:00,21 31 50 51 69 08,3
row-yg9t_ejvd~29bj,00000000-0000-0000-B794-31C03C1EFB25,0,https://data.ny.gov/resource/d6yy-54nr/row-yg9t_ejvd~29bj,2016-11-02T00:00:00,13 18 37 54 61 05,2
row-iuyn-774b~9tv3,00000000-0000-0000-D7B0-91984C5C143A,0,https://data.ny.gov/resource/d6yy-54nr/row-iuyn-774b~9tv3,2016-10-29T00:00:00,19 20 21 42 48 23,3
row-ryc8.3vwv~z422,00000000-0000-0000-B559-E255E50E5B85,0,https://data.ny.gov/resource/d6yy-54nr/row-ryc8.3vwv~z422,2016-10-26T00:00:00,02 03 16 48 56 24,2
row-3tiu-yx2g_52ip,00000000-0000-0000-9026-7CA91298D281,0,https://data.ny.gov/resource/d6yy-54nr/row-3tiu-yx2g_52ip,2016-10-22T00:00:00,01 28 33 55 56 22,2
row-iah7_e87b-2mqs,00000000-0000-0000-E74D-07BDBE3A1519,0,https://data.ny.gov/resource/d6yy-54nr/row-iah7_e87b-2mqs,2016-10-19T00:00:00,10 16 38 43 63 23,2
row-yrpj.yg3m~47yi,00000000-0000-0000-47CC-A6C68FE46EC9,0,https://data.ny.gov/resource/d6yy-54nr/row-yrpj.yg3m~47yi,2016-10-15T00:00:00,23 49 57 64 67 20,2
row-piy7~4exu-jxgu,00000000-0000-0000-D5B7-774F1AFF7BF2,0,https://data.ny.gov/resource/d6yy-54nr/row-piy7~4exu-jxgu,2016-10-12T00:00:00,16 30 34 37 44 16,2
row-32x2~j674.fbdy,00000000-0000-0000-0373-FE75ACB4C683,0,https://data.ny.gov/resource/d6yy-54nr/row-32x2~j674.fbdy,2016-10-08T00:00:00,03 54 61 64 68 09,2
row-tybd.eztf.ccw6,00000000-0000-0000-0F95-E92C30288D37,0,https://data.ny.gov/resource/d6yy-54nr/row-tybd.eztf.ccw6,2016-10-05T00:00:00,08 18 27 29 60 15,2
row-bmyd_7794.37v9,00000000-0000-0000-C422-0C3532D73E52,0,https://data.ny.gov/resource/d6yy-54nr/row-bmyd_7794.37v9,2016-10-01T00:00:00,02 12 50 61 64 01,2
row-nqyq.mzd5-u4sf,00000000-0000-0000-6B7D-2CB23CB2BCEE,0,https://data.ny.gov/resource/d6yy-54nr/row-nqyq.mzd5-u4sf,2016-09-28T00:00:00,30 38 52 53 62 01,3
row-ts54-f9ux-8jix,00000000-0000-0000-4758-BFF111A4959D,0,https://data.ny.gov/resource/d6yy-54nr/row-ts54-f9ux-8jix,2016-09-24T00:00:00,07 15 20 29 41 22,2
row-ibds-g32u.8vye,00000000-0000-0000-FD4F-08DF5A569767,0,https://data.ny.gov/resource/d6yy-54nr/row-ibds-g32u.8vye,2016-09-21T00:00:00,01 28 63 67 69 17,4
row-urkj.p4gr-vxrs,00000000-0000-0000-BCF2-0EF03C807869,0,https://data.ny.gov/resource/d6yy-54nr/row-urkj.p4gr-vxrs,2016-09-17T00:00:00,09 19 51 55 62 14,4
row-zm2c.yiff-ggkg,00000000-0000-0000-401E-2DA3B7008A32,0,https://data.ny.gov/resource/d6yy-54nr/row-zm2c.yiff-ggkg,2016-09-14T00:00:00,10 11 23 28 31 14,2
row-kwhg~yzgi-bvuu,00000000-0000-0000-FBCD-B6FFCE0A8891,0,https://data.ny.gov/resource/d6yy-54nr/row-kwhg~yzgi-bvuu,2016-09-10T00:00:00,03 17 49 55 68 08,2
row-c5r8-zch8~yqyr,00000000-0000-0000-44D2-D4610EE5AF3B,0,https://data.ny.gov/resource/d6yy-54nr/row-c5r8-zch8~yqyr,2016-09-07T00:00:00,22 23 29 33 55 21,2
row-7bte-u92x-hi6f,00000000-0000-0000-CDDB-B08CCD344325,0,https://data.ny.gov/resource/d6yy-54nr/row-7bte-u92x-hi6f,2016-09-03T00:00:00,07 39 50 59 67 25,3
row-idmd.ewft-mx9z,00000000-0000-0000-12F2-802071DAEF21,0,https://data.ny.gov/resource/d6yy-54nr/row-idmd.ewft-mx9z,2016-08-31T00:00:00,05 10 24 56 61 12,2
row-v8cu.uv8c~9yx9,00000000-0000-0000-D0C4-E8A210CBB41D,0,https://data.ny.gov/resource/d6yy-54nr/row-v8cu.uv8c~9yx9,2016-08-27T00:00:00,04 32 48 49 63 20,2
row-f5qx_37sg_4zxy,00000000-0000-0000-6533-4D9CEBBF4AB1,0,https://data.ny.gov/resource/d6yy-54nr/row-f5qx_37sg_4zxy,2016-08-24T00:00:00,09 11 25 64 65 16,3
row-uj62.h3sa~d9q5,00000000-0000-0000-8302-B50551B7D12E,0,https://data.ny.gov/resource/d6yy-54nr/row-uj62.h3sa~d9q5,2016-08-20T00:00:00,03 06 21 60 68 24,2
row-4ppb.4wrf-cii6,00000000-0000-0000-22D4-D908FC1B9755,0,https://data.ny.gov/resource/d6yy-54nr/row-4ppb.4wrf-cii6,2016-08-17T00:00:00,33 44 49 50 52 08,3
row-8d4r.acsu_qi7a,00000000-0000-0000-DD71-A4B3A52136B1,0,https://data.ny.gov/resource/d6yy-54nr/row-8d4r.acsu_qi7a,2016-08-13T00:00:00,38 44 60 64 69 06,2
row-jprv~gzb2~8qjs,00000000-0000-0000-7E07-9AEF37588F24,0,https://data.ny.gov/resource/d6yy-54nr/row-jprv~gzb2~8qjs,2016-08-10T00:00:00,23 56 61 64 67 12,5
row-fagp-xhha.egs2,00000000-0000-0000-D31B-FF0CCFFA66C7,0,https://data.ny.gov/resource/d6yy-54nr/row-fagp-xhha.egs2,2016-08-06T00:00:00,20 33 36 47 52 12,3
row-xuea~ycfe.irq8,00000000-0000-0000-2D21-201B31367E3B,0,https://data.ny.gov/resource/d6yy-54nr/row-xuea~ycfe.irq8,2016-08-03T00:00:00,09 11 27 66 67 02,3
row-h2m3-h3yp~k68t,00000000-0000-0000-AD34-D4BA0B24318D,0,https://data.ny.gov/resource/d6yy-54nr/row-h2m3-h3yp~k68t,2016-07-30T00:00:00,11 17 21 23 32 05,2
row-ve5c-up7p_dtxc,00000000-0000-0000-124D-128BDBFB25A2,0,https://data.ny.gov/resource/d6yy-54nr/row-ve5c-up7p_dtxc,2016-07-27T00:00:00,10 47 50 65 68 24,2
row-djti_mven_azi7,00000000-0000-0000-AF9A-A86F76CC17DE,0,https://data.ny.gov/resource/d6yy-54nr/row-djti_mven_azi7,2016-07-23T00:00:00,05 07 23 35 39 11,2
row-ue2p-4zbv.7fv8,00000000-0000-0000-A3CF-B29A2D5B2713,0,https://data.ny.gov/resource/d6yy-54nr/row-ue2p-4zbv.7fv8,2016-07-20T00:00:00,06 25 35 58 66 05,2
row-iihm.upx6.z2cb,00000000-0000-0000-9A02-CB8FDBB29E70,0,https://data.ny.gov/resource/d6yy-54nr/row-iihm.upx6.z2cb,2016-07-16T00:00:00,11 17 40 50 62 26,2
row-ektk_z3ki.s4iw,00000000-0000-0000-241D-9832BB5B9B4B,0,https://data.ny.gov/resource/d6yy-54nr/row-ektk_z3ki.s4iw,2016-07-13T00:00:00,03 15 29 54 57 10,3
row-ygyu~qven~pyzk,00000000-0000-0000-24D5-E2D15746521F,0,https://data.ny.gov/resource/d6yy-54nr/row-ygyu~qven~pyzk,2016-07-09T00:00:00,10 28 32 61 64 12,3
row-m9ty_cian-qt59,00000000-0000-0000-F741-DDCDDE1E7A4D,0,https://data.ny.gov/resource/d6yy-54nr/row-m9ty_cian-qt59,2016-07-06T00:00:00,02 24 31 57 66 18,3
row-d3pm-pabf~zcx5,00000000-0000-0000-3C9F-F621DBAAC40F,0,https://data.ny.gov/resource/d6yy-54nr/row-d3pm-pabf~zcx5,2016-07-02T00:00:00,10 34 39 59 63 04,2
row-vwrz~kqrt-av73,00000000-0000-0000-9510-548C26880A73,0,https://data.ny.gov/resource/d6yy-54nr/row-vwrz~kqrt-av73,2016-06-29T00:00:00,23 29 37 60 64 06,2
row-j4yf~gv8s~q845,00000000-0000-0000-F75E-D04002144622,0,https://data.ny.gov/resource/d6yy-54nr/row-j4yf~gv8s~q845,2016-06-25T00:00:00,03 27 36 56 69 25,2
row-gz2b.c37k-5kez,00000000-0000-0000-315E-9B8912D2BCD2,0,https://data.ny.gov/resource/d6yy-54nr/row-gz2b.c37k-5kez,2016-06-22T00:00:00,14 40 42 43 52 17,3
row-3nvv_2ijs_f4gx,00000000-0000-0000-3DF3-4B53BF0505E4,0,https://data.ny.gov/resource/d6yy-54nr/row-3nvv_2ijs_f4gx,2016-06-18T00:00:00,02 23 41 53 63 11,2
row-2bab-acjf_ejje,00000000-0000-0000-95BF-52605E50F41E,0,https://data.ny.gov/resource/d6yy-54nr/row-2bab-acjf_ejje,2016-06-15T00:00:00,04 22 24 31 33 10,2
row-tfti_n24v~xutj,00000000-0000-0000-3A0D-E0AEF8D6A880,0,https://data.ny.gov/resource/d6yy-54nr/row-tfti_n24v~xutj,2016-06-11T00:00:00,20 27 36 41 58 07,2
row-ut2k.gxnh~nm7r,00000000-0000-0000-5E04-0E497840D998,0,https://data.ny.gov/resource/d6yy-54nr/row-ut2k.gxnh~nm7r,2016-06-08T00:00:00,12 25 37 60 69 20,3
row-rz8g-mmr2.ah5m,00000000-0000-0000-5614-D5E91D1C65FD,0,https://data.ny.gov/resource/d6yy-54nr/row-rz8g-mmr2.ah5m,2016-06-04T00:00:00,16 20 22 43 64 17,2
row-e9xa_xk4g_4hnw,00000000-0000-0000-2870-C85E4F889F75,0,https://data.ny.gov/resource/d6yy-54nr/row-e9xa_xk4g_4hnw,2016-06-01T00:00:00,23 30 33 40 69 12,5
row-q4bx.jzqy_5mh2,00000000-0000-0000-94DE-8B3A9593550B,0,https://data.ny.gov/resource/d6yy-54nr/row-q4bx.jzqy_5mh2,2016-05-28T00:00:00,06 33 34 58 59 12,2
row-b2eg-a5z8_26mp,00000000-0000-0000-B437-FC3B6AD4984C,0,https://data.ny.gov/resource/d6yy-54nr/row-b2eg-a5z8_26mp,2016-05-25T00:00:00,11 24 41 59 64 15,3
row-sjnq-kzae-bpn9,00000000-0000-0000-9676-2EE0CB4F8206,0,https://data.ny.gov/resource/d6yy-54nr/row-sjnq-kzae-bpn9,2016-05-21T00:00:00,05 07 09 23 32 26,4
